    Object      Image   Exp_time               RA              DEC             time       filter
129171 1646438p 287 26.6832572067 13.2054079856 56513.5231105 r.MP9601
129171 1646449p 287 26.6842709539 13.2079571745 56513.5657945 r.MP9601
129171 1651342p 287 25.9553736516 14.2585012307 56537.4449432 r.MP9601
129171 1651353p 287 25.9516784805 14.2596675005 56537.4877857 r.MP9601
129171 1651497p 287 25.8653758222 14.2854625617 56538.4637524 r.MP9601
129171 1651509p 287 25.8611432182 14.2866533861 56538.5103499 r.MP9601
129219 1715412p 287 241.713287311 -10.6416543128 56799.5257883 r.MP9601
129275 1698187p 287 213.342310987 -12.5392585209 56743.4339068 r.MP9601
129275 1698193p 287 213.339689744 -12.5382990066 56743.4532043 r.MP9601
129275 1698316p 287 213.205031715 -12.4890543324 56744.4339038 r.MP9601
129275 1698326p 287 213.199596727 -12.4870690972 56744.4729577 r.MP9601
129288 1686793p 387 214.373840293 -13.9393862632 56690.6356086 r.MP9601
129288 1686860p 387 214.495399543 -13.9797748207 56691.5801931 r.MP9601
129288 1691679p 287 216.170527481 -14.5209097007 56712.5895136 r.MP9601
129288 1691914p 287 216.196335009 -14.5284200218 56713.5724831 r.MP9601
129288 1692333p 287 216.243921466 -14.5411454043 56716.5205759 r.MP9601
129299 1692341p 387 243.347996009 -14.9289908418 56716.5526474 r.MP9601
129299 1692668p 387 244.261560798 -14.7554719933 56722.6265028 r.MP9601
129299 1692842p 387 244.392817832 -14.7231284409 56723.6011373 r.MP9601
129390 1636119p 287 216.087104989 -13.5581679459 56479.2702303 r.MP9601
129390 1636322p 287 216.110709943 -13.5642839356 56480.2968867 r.MP9601
129390 1645484p 287 218.399360674 -14.2732624592 56508.2716324 r.MP9601
129390 1646181p 287 218.958242245 -14.446824951 56512.2656697 r.MP9601
129426 1751517p 287 23.5129880083 13.3148635247 56952.2698991 r.MP9601
129426 1751528p 287 23.5015280891 13.3150271479 56952.3152102 r.MP9601
129426 1751539p 287 23.4901932984 13.3151889846 56952.3600265 r.MP9601
129426 1751798p 387 23.2262274245 13.3187396965 56953.4057188 r.MP9601
129426 1752060p 387 22.7586424255 13.3235807776 56955.2701142 r.MP9601
129428 1692348p 387 243.599744445 -16.3124629226 56716.5879758 r.MP9601
129428 1721596p 287 233.944017944 -14.1179632028 56830.3254174 r.MP9601
129428 1721607p 287 233.937303786 -14.1184631932 56830.3682737 r.MP9601
129464 1646435p 287 25.4802664608 12.9963165661 56513.511445 r.MP9601
129464 1646446p 287 25.4859257086 12.9981199323 56513.5541563 r.MP9601
129464 1651341p 287 26.5657783685 13.1426515854 56537.4407924 r.MP9601
129464 1651352p 287 26.5636947223 13.141226563 56537.4839023 r.MP9601
129464 1651496p 287 26.5128822064 13.1074324397 56538.4598719 r.MP9601
129464 1651508p 287 26.5102611957 13.1057368723 56538.5064676 r.MP9601
129464 1672746p 387 12.6525979164 5.06350974943 56632.2106863 r.MP9601
129493 1645490p 287 243.860074427 -11.6608209288 56508.2968476 r.MP9601
129496 1607615p 287 213.754252405 -13.1061702075 56331.5719268 r.MP9601
129496 1607628p 287 213.764490376 -13.1132268884 56331.6314211 r.MP9601
129496 1607629p 287 213.765294884 -13.1137814079 56331.6360962 r.MP9601
129500 1757969p 387 14.0336865086 5.23157239051 56986.2188745 r.MP9601
129501 1704848p 287 236.9209373 -14.0014246916 56777.4247935 r.MP9601
129501 1704861p 287 236.910638593 -13.997706901 56777.4760734 r.MP9601
