eccentricity	inclination	objectname	semimajor_axis
0.1959113	7.88738737243	242938	2.7923804
0.144924	8.84419738074	242939	2.7490575
0.0446376	17.9542085264	242942	3.5464113
0.1399814	8.7389112151	242944	2.5761892
0.0706194	10.5364087203	242945	3.0112461
0.071473	10.696488884	242956	2.9871234
0.0613643	9.38915383889	242959	3.1653345
0.0568472	9.09241216571	242972	3.1739366
0.0734952	9.4130810674	242975	3.1058539
0.1484114	13.8387148463	242976	2.5625501
0.1161079	5.06173092594	242977	3.2031686
0.1926653	16.4520008251	242979	3.1127361
0.0938898	14.4647130399	242994	2.6075982
0.1149985	5.22063265404	243004	3.1202159
0.0668524	8.7950987643	243005	2.98764
0.05839	16.041080505	243006	3.1894694
0.0496395	0.705271560248	243007	2.769032
0.080287	10.1785109087	243009	3.0016056
0.0622669	9.90120393622	243014	3.5372424
0.1158923	5.45520486107	243016	3.1274801
0.0704307	10.9595539016	243019	3.1961027
0.1925038	16.4840907835	243035	3.1513958
0.0541651	5.53767745769	243036	2.7729367
0.1130717	10.5645584832	243040	3.0284477
0.0490319	4.42640408621	243043	2.7951603
0.1964922	10.1475087438	243048	3.1418047
0.0878912	4.94270970474	243056	2.7449714
0.0483504	0.643800385118	243059	2.7672193
0.0673012	21.2392459496	243060	1.9405995
0.0511248	4.31983879711	243061	2.7778599
0.1408022	8.89739107225	243063	2.5760957
0.0535982	9.14792307528	243064	3.0813445
0.2076684	5.09345979031	243074	2.400332
0.192836	7.67709432459	243075	2.7687359
0.122434	9.30918381686	243077	3.0401083
0.0701235	9.64941143987	243079	3.1740436
0.2715899	33.2749673797	243085	2.7683321
0.1604964	1.46671441808	243091	2.3805505
0.0503038	5.0091021722	243093	2.7596576
0.0878277	6.59459845395	243095	2.3418339
0.0640567	8.97949608122	243104	3.1691927
0.2016869	2.533998463	243105	2.3333564
0.0918225	6.86288347859	243111	2.3513446
0.1018957	6.18237871331	243115	2.3902814
0.1620079	1.40074058851	243117	2.4278534
0.047172	4.12087818	243118	2.7656486
0.0852197	4.91702639742	243120	2.7182107
0.154599	1.55463097992	243125	2.3805213
0.1961438	10.2463583101	243129	3.1332781
0.1862104	2.25497621571	243135	2.4104596
0.1015997	6.46508336978	243137	2.352652
0.0658356	8.74002421662	243142	3.1741207
0.0703118	14.7946215801	243144	2.6159838
0.1814046	2.69757078877	243145	2.3586714
0.1688644	2.53709546716	243146	2.3698478
0.0934628	11.1279186238	243148	3.0038644
0.1766435	26.2110123961	243149	3.2110919
0.1621223	11.3852104509	243152	2.6303422
0.049199	0.674283756729	243155	2.770532
0.163375	2.51515277852	243156	2.393228
0.0407809	10.0542641887	243160	3.0608863
0.1060684	15.5148665197	243168	2.5784681
0.1686931	1.6406138107	243169	2.3732828
0.1967413	2.64710708107	243170	2.3549079
0.042787	2.0897653643	243171	2.8597979
0.0495257	4.32579157435	243180	2.798046
0.1149343	9.05411199024	243183	3.0663001
0.0496461	4.38233955423	243184	2.80352
0.1473311	2.66840964817	243188	2.3242106
0.0548205	10.3039416012	243189	3.0856333
0.0300111	10.7595857385	243190	3.0847798
0.0396383	9.99997802747	243191	3.0994389
0.0785502	20.8215964359	243193	2.7829568
0.1493403	13.7427747544	243198	2.5411971
0.0386568	2.23758504203	243200	2.8655981
0.0741374	9.55857352129	243201	3.1723836
0.0888915	15.0618620066	243203	2.5679417
0.1430424	13.6785967266	243206	2.5907677
0.0474194	4.36253779632	243211	2.7883222
0.0634271	10.1496740246	243212	3.0162532
0.0541986	10.8103643817	243222	3.1824779
0.1803659	26.6438386596	243226	3.1250447
0.0803203	10.1585040981	243227	3.079494
0.0768343	3.88251365771	243234	2.7933109
0.1499278	13.3165422137	243239	2.6598089
0.1294189	19.0784279856	243241	3.2169622
0.1759018	3.84182719683	243242	2.5702872
0.0448588	2.17012665665	243243	2.8674635
0.1388945	1.42928259076	243245	3.2260728
0.0171738	5.91099400229	243249	2.7149113
0.1468393	13.2012082009	243251	2.6813412
0.0743914	10.2865298318	243252	3.0676731
0.0717197	3.56391799504	243253	2.7706805
0.142919	13.3453828137	243254	2.571597
0.0717404	9.87345017248	243274	3.0793157
0.1473189	1.47259489945	243276	3.1742472
0.2005541	10.1923772898	243279	3.1548102
0.1094895	11.2473465366	243288	3.0770608
0.0492944	5.27299695052	243289	2.7684197
0.0748642	10.65249214	243293	3.0875403
0.0502806	11.0377610587	243300	3.1715722
0.2123224	4.60333250344	243303	2.5722553
0.1873119	2.33703809292	243305	2.4184091
0.1595883	3.01695678019	243306	2.3857138
0.180668	2.20172535502	243307	2.6398191
0.1084158	8.55495770594	243320	3.353604
0.1729541	3.86865649712	243330	2.5861089
0.0449402	4.70354658994	243345	2.7763708
0.0464112	4.36095183948	243352	2.8097201
0.1232567	14.8965972258	243359	2.8611285
0.0715336	10.7047980226	243364	2.9632016
0.2109178	10.1459721018	243367	3.1406968
0.1413767	0.949910137112	243371	3.2079776
0.1735042	2.68099978782	243372	2.439147
0.1999116	7.86903998207	243382	2.7453822
0.1327629	4.61775468325	243385	3.1253952
0.0775027	4.21604613282	243387	2.7966178
0.1205405	5.28688133389	243390	3.0947719
0.1940553	16.7131474346	243397	3.0890914
0.1359191	9.38365429456	243401	2.7684263
0.1497817	1.04974605708	243412	3.1606963
0.0486649	4.30906530841	243435	2.7967687
0.1592576	1.31275543239	243437	2.3776978
0.1006095	7.07016304107	243444	2.3772455
0.1820642	26.5648721013	243446	3.1494249
0.1942739	7.9291636948	243448	2.7719297
0.081338	10.9822860631	243450	3.0440521
0.0490814	4.40764703358	243454	2.7887951
0.1360862	5.54757862355	243463	3.0909117
0.1402472	8.6930317741	243468	2.5695261
0.2178904	26.5021823427	243470	3.1561185
0.0431831	4.54383044047	243476	2.775291
0.0876895	4.81410752408	243480	2.7133411
0.0628519	9.48532000364	243500	3.1714638
0.1384576	5.23278404768	243502	3.1160916
0.1522374	5.52050623585	243510	3.1591832
0.1058401	10.7586700984	243511	2.5736899
0.1798356	13.5534461618	243522	2.7192079
0.1967199	7.67191422314	243523	2.8113096
0.1945331	16.5026804173	243526	3.1160182
0.1591817	13.8840556008	243535	2.6206979
0.089653	10.3482382216	243555	2.9759917
0.0924218	6.68912922946	243557	2.2992088
0.1508164	12.232530251	243558	2.6320652
0.1572502	12.9858080718	243560	2.6129171
0.2041514	2.35968321454	243563	2.3613426
0.0885041	10.4237595807	243565	3.105852
0.0866431	10.2148139302	243568	3.0934706
0.1393897	9.40123339796	243569	2.7651698
0.1465369	2.84795924512	243572	2.2979771
0.0503708	10.9018179691	243578	3.0668849
0.2439891	31.0354552038	243580	2.6248221
0.095963	7.09040530062	243582	2.3380004
0.1787612	2.28502278291	243584	2.6389416
0.1026746	6.51922557432	243586	2.4354553
0.2125248	5.19585880853	243595	2.6075176
0.0839091	20.7537168095	243596	2.7961697
0.1462923	12.8554659436	243598	2.6446175
0.1889115	2.42325095337	243603	2.3199248
0.0553199	1.88385221459	243605	2.7000447
0.0979917	10.9409667698	243622	3.0682062
0.1696836	2.72969818177	243623	2.3978199
0.1983782	16.6110988426	243635	3.1492928
0.1918513	26.8007805183	243644	3.1622097
0.0237109	6.2007748339	243645	2.6826023
0.1958913	16.4480220642	243650	3.139784
0.2108783	4.6272393375	243651	2.5729
0.1346203	28.9954393226	243664	2.6109586
0.0658235	9.60085730768	243668	3.1706
0.1347533	4.99474072439	243669	3.1976386
0.2509156	14.24044177	243673	3.1691663
0.1166579	25.0954748047	243684	2.7312328
0.1463131	3.3721644655	243691	2.5610039
0.2024221	16.7071891661	243705	3.1440009
0.0465206	4.39031556993	243706	2.7646939
0.044344	4.59829716799	243707	2.7716518
0.143989	1.2137357062	243715	3.1062385
0.0871815	20.7390062247	243727	2.7810846
0.2564694	8.89014194127	243733	2.7820212
0.1465602	3.02891959647	243739	2.2995495
0.2545906	14.2364044442	243757	3.1859874
0.1807938	1.98422285501	243759	2.3410411
0.094047	7.22561142715	243764	2.2668948
0.0938676	6.27677515499	243769	2.324264
0.0864982	6.84505741892	243771	2.2827725
0.1487673	14.0983747303	243786	2.5403765
0.2052937	5.08155265489	243787	2.3723807
0.1681332	1.3488156638	243790	2.4539471
0.1604542	1.56490218936	243797	2.3646708
0.208173	26.5983283509	243799	3.2158367
0.1798341	2.38993271851	243803	2.3324439
0.208044	26.5799909116	243812	3.1946834
0.1223385	6.63320921006	243813	2.4246427
0.1000649	6.03223087708	243820	2.3732472
0.0798525	9.76855713976	243828	3.0716541
0.1052155	6.49821731536	243838	2.4020541
0.2110887	23.4137734453	243843	2.3065102
0.0857852	4.74654423304	243844	2.7099173
0.1996075	23.6010859077	243846	2.2907713
0.119171	6.17563017169	243852	2.4615588
0.082559	14.2287083069	243858	2.6099211
0.1611127	1.56222547984	243864	2.3860973
0.070234	9.76433629519	243866	3.1070544
0.1447954	14.0684492016	243876	2.5403842
0.2535712	14.3268034837	243886	3.1852765
0.1784164	2.34152235986	243888	2.4386235
0.2447423	30.9794095191	243893	2.6266646
0.2093134	5.01998993577	243898	2.3417741
0.1630518	11.6968406696	243905	2.6782193
0.2336159	13.2513779266	243909	2.636827
0.2121319	26.6470310218	243926	3.1674118
0.2032983	27.0376888056	243930	3.1826222
0.1933826	7.84417512662	243936	2.7686734
0.1952541	7.96932433059	243940	2.7666094
0.0778719	20.7050015114	243941	2.7809628
0.0956405	20.7319853503	243946	2.7820882
0.1697367	11.8751398911	243949	2.6511939
0.1737375	11.8602923147	243952	2.6712898
0.0792276	10.5919414106	243954	3.0089323
0.1960663	7.57663700216	243961	2.7852831
0.0839239	9.90013957222	243971	3.0595855
0.2009338	26.2892959067	243973	3.1677889
0.0927723	10.4785087164	243976	2.9657754
0.0825209	10.9502456003	243978	2.9840594
0.1979101	26.6965753668	243980	3.185416
0.1977289	7.85873872962	243983	2.8076663
0.0681962	8.65691762232	243985	2.9960934
0.1932015	2.51144217225	243986	2.376323
0.0353553	11.9831078058	243990	2.9254043
0.0869648	10.069644014	243998	2.9822895
0.1539858	2.69856884172	243999	2.7179952
0.167609	3.49010727217	244002	2.7430301
0.2155536	26.9001664454	244006	3.1561063
0.0971049	6.57118775102	244011	2.3533344
0.1471281	5.47787678066	244012	2.2154541
0.1926408	7.74389208469	244016	2.7752857
0.0940475	6.76879200116	244027	2.3087106
0.0782447	16.2201077199	244028	3.1287036
0.0752089	11.1505704035	244031	2.9085138
0.1995347	2.13466419649	244034	2.3516695
0.1683596	1.76392293356	244035	2.3699801
0.1154972	9.0541003865	244040	3.0701117
0.0686468	9.67486229251	244042	3.092195
0.1820012	16.4486493409	244044	3.0646026
0.039845	11.1529297004	244046	3.0672014
0.0775767	9.81883931303	244047	3.0084077
0.0667324	10.9017012715	244061	3.1002359
0.0738385	11.1672552483	244066	2.9160279
0.0793301	10.6806059428	244067	2.9859532
0.0737256	9.78431310706	244073	3.0745989
0.0513774	9.92072952153	244075	3.0872673
0.0623384	11.4826330596	244090	3.111244
0.0872473	10.0233263626	244092	3.0324988
0.0969084	6.37205348406	244094	2.3644982
0.0851	4.94682165661	244097	2.4290048
0.0463102	4.42232967384	244099	2.7933399
0.0465054	4.44302378363	244101	2.7753849
0.0635436	9.07399554313	244108	3.1741605
0.0794185	10.1229466372	244111	3.0618745
0.1771458	4.28616856022	244114	2.7831128
0.0838896	16.1089183733	244123	3.209024
0.195881	7.80474953306	244129	2.8097422
0.0644137	11.0517598752	244130	3.1341146
0.0675333	9.17322675737	244137	3.0827053
0.1443378	2.88095700704	244138	2.2945005
0.0548116	9.55203124795	244141	3.108427
0.0699099	18.1680780705	244151	3.1188317
0.174572	2.2596666502	244152	2.4335188
0.1424418	4.87887706856	244156	3.0868444
0.0598774	9.18783523184	244159	3.1635045
0.1241273	17.5730975627	244161	3.209934
0.1643771	2.57265419687	244172	2.4040665
0.1925064	2.42098001162	244175	2.3461461
0.1716581	4.04088525567	244177	2.7977587
0.1590664	1.58448755374	244179	2.380153
0.2084751	4.98521069425	244180	2.3444134
0.1126226	18.3554168836	244183	3.2179996
0.10857	6.71412628745	244187	2.3853528
0.0485263	4.29839539565	244188	2.7827197
0.1404944	12.5550768398	244203	2.5641675
0.0902804	7.07272069913	244205	2.3147947
0.1798445	2.35229727481	244208	2.3712315
0.1543458	13.7666469508	244209	2.5567316
0.2024601	5.15118664804	244210	2.3817104
0.1748945	2.67160449142	244212	2.3627096
0.2121628	5.03749816294	244214	2.3978153
0.1352562	5.24156979035	244215	2.2832516
0.158058	3.28213855116	244217	2.3853023
0.0987448	7.00446551287	244222	2.3784007
0.1117595	6.51451406563	244224	2.380569
0.0894665	6.94036450086	244228	2.2907366
0.0906453	6.48500614776	244230	2.3631258
0.1840324	2.49195449312	244231	2.3779684
0.0909191	6.7735174858	244232	2.3031523
0.1032136	6.39434221007	244235	2.363549
0.1060381	3.3920176537	244237	2.3986528
0.1906185	2.04752803636	244238	2.4267471
0.0924321	5.13042508778	244244	2.4835541
0.1733163	2.6190426259	244248	2.3404222
0.0739251	9.55080531195	244251	3.0333114
0.1705557	1.42868652928	244254	2.4416328
0.1603449	1.45893111464	244255	2.4063309
0.1720572	2.46172564674	244259	2.4460633
0.1561755	26.5472829789	244260	3.1139306
0.158278	3.15595747103	244266	2.3917862
0.1621494	2.38806325125	244267	2.4021145
0.1202939	6.53308354878	244268	2.3884685
0.1133238	18.3476779844	244270	3.2034189
0.1596904	2.74195626134	244279	2.3829421
0.1714378	1.65831981379	244285	2.433721
0.1492216	2.79470128658	244288	2.4362777
0.1778329	2.57325640966	244291	2.3995731
0.1925599	2.43640643339	244293	2.4218618
0.0787637	9.64513397911	244294	3.0893988
0.0832154	14.771991206	244295	2.5741265
0.227844	5.31289021749	244312	2.5728842
0.1523104	1.39083120795	244320	2.4081791
0.1798351	26.6442681489	244323	3.1162651
0.1621455	1.65759185263	244325	2.4367471
0.1650071	13.8146759719	244326	2.544764
0.0700933	20.9299264668	244329	1.9493485
0.2063234	5.16610386507	244333	2.3579046
0.1292866	19.1368209638	244334	3.2070534
0.2319905	30.9076089764	244340	2.618121
0.0999268	5.88234924532	244353	2.4363907
0.2353781	13.4638609739	244366	2.6739616
0.1541899	12.4459131241	244371	2.6740427
0.1607228	3.26221870969	244384	2.4479161
0.1641059	11.488175688	244386	2.649775
0.1771993	13.7580522077	244389	2.7235167
0.203057	2.81288008096	244397	3.9663927
0.0174875	6.1413355371	244423	2.741504
0.0604974	1.99514428561	244427	2.7015698
0.0727076	3.84002980176	244430	2.8028624
0.1928536	7.85570797748	244452	2.7736597
0.1612374	11.6802240966	244453	2.6674501
0.0674776	9.35099564939	244460	3.1674712
0.1238999	8.97822573683	244467	2.7326351
0.0751366	11.207391575	244482	2.9040999
0.0904621	16.861631986	244486	3.1469895
0.2001103	2.9300710623	244488	3.9662806
0.156001	12.9674926919	244490	2.6229941
0.1665252	12.6675226328	244491	2.6561179
0.1317104	9.37048942497	244493	2.7983068
0.0356974	12.0154591353	244507	2.9243567
0.2374333	13.5079923377	244510	2.6364476
0.1548396	12.7798594206	244512	2.6127253
0.2724554	32.3114326441	244522	2.7595396
0.2079713	16.7709870143	244527	3.1520828
0.0854137	4.95339508168	244533	2.740593
0.0729829	21.0690872494	244536	1.98102
0.2544289	14.4951469853	244540	3.1805139
0.2522337	14.3933992461	244541	3.175617
0.1585108	26.7464043227	244567	3.0837508
0.2037996	16.9506792317	244576	3.1270186
0.0380443	10.1774747382	244581	3.0499628
0.1449026	13.6231141181	244583	2.6012648
0.1642163	11.7642065352	244584	2.6198288
0.1479561	12.41822017	244586	2.6902377
0.0932634	10.4114791995	244589	3.0423936
0.0663286	8.8364042497	244612	2.9866288
0.1636867	26.7899070466	244614	3.119721
0.1619826	12.6597240443	244617	2.6378677
0.2158249	26.759660653	244620	3.2024143
0.0908397	16.8361651323	244624	3.1338298
0.1750907	26.8537634966	244628	3.1096212
0.2681947	12.2366927907	244629	2.6449712
0.0388455	5.37535055767	244630	2.7423029
0.0474012	22.2557995641	244645	2.5464073
0.1109449	6.37969242345	244656	2.4079804
0.0532815	10.9153785435	244671	3.0969769
0.1092184	6.31798456737	244685	2.3597404
0.1999791	7.8066579768	244693	2.8088907
0.2325698	24.0462664458	244695	2.2949742
0.1940812	2.44294981281	244696	2.4109119
0.174063	1.8602108171	244699	3.1587279
0.195498	2.60270783136	244700	2.3390615
0.2167958	22.6983577648	244702	2.3035426
0.1675319	13.2999330482	244705	2.5548199
0.167632	1.59469586054	244706	2.4278246
0.1848088	2.14462341697	244707	2.3948506
0.164758	1.49294744589	244712	2.384729
0.1076983	6.48239970777	244716	2.4492723
0.1089973	6.89967456165	244722	2.3566258
0.165062	1.42959208429	244725	2.368668
0.1453227	5.9102451762	244726	2.2855374
0.200953	2.62364829636	244727	2.341972
0.2139119	5.46873653815	244728	2.3348877
0.16176	1.2357824295	244740	2.4608787
0.1782968	17.6541192109	244749	2.6298336
0.0461663	2.09615237499	244756	2.8720109
0.1553135	1.48986388837	244761	2.4162311
0.1483913	5.56068641102	244772	2.3098796
0.1591867	12.4600599654	244773	2.6965541
0.1292224	9.05608463088	244776	2.7664372
0.1871993	2.50353351181	244778	2.3978182
0.0991437	6.78736532653	244791	2.3635195
0.206943	5.03781451172	244794	2.3589556
0.1540496	14.2568400848	244801	2.5623804
0.0745206	3.57497461125	244803	2.8069334
0.2162489	31.4179558884	244804	2.616199
0.1486651	12.7018498312	244807	2.6614964
0.0187817	6.08756695978	244810	2.6834188
0.0709492	20.4012074803	244826	1.9547325
0.1383689	1.20761515061	244828	3.1064684
0.1605785	1.46430720795	244832	2.4405783
0.0784271	15.0137059125	244833	2.6133615
0.0856678	6.38331303222	244835	2.4062747
0.1406489	8.81808176312	244842	2.573761
0.164013	13.5027774593	244844	2.5874071
0.1289728	19.0244373465	244846	3.2115239
0.1651394	14.349612963	244848	2.6061409
0.144999	2.62455451995	244864	2.3250135
0.0867214	5.06127076534	244866	2.7148066
0.1295286	13.0241600902	244874	2.6015116
0.1935485	7.80169025808	244875	2.7613629
0.1333975	5.03171763508	244877	2.7255964
0.1269101	9.29108103791	244879	2.792074
0.0571366	2.0445582216	244880	2.8895162
0.1291057	12.7952585832	244881	2.6294788
0.2099245	4.69399766839	244890	2.5768917
0.0910691	5.01373218154	244898	2.7108099
0.0096598	21.9888035062	244901	2.6572796
0.2323628	13.2025970878	244902	2.677119
0.202487	4.44442026902	244906	2.5743596
0.0815714	10.7111539385	244930	2.9625006
0.1405594	13.5211567302	244953	2.6479036
0.2006566	10.2217594798	244959	3.1541495
0.0879764	10.1712170383	244961	3.0055444
0.1344403	13.6877016029	244973	2.6173534
0.0737396	20.5403661093	244985	1.9563214
0.1952361	17.0528211164	244987	3.1021456
0.0356081	10.0529432919	244994	3.0475096
0.0584201	10.0391585726	245002	3.0446707
0.1159595	12.0245214844	245012	3.1340868
0.1113388	6.0858671517	245013	3.1425033
0.1922137	16.3900166824	245014	3.1466417
0.1761953	26.7781361153	245015	3.1336983
0.0745969	10.2213519413	245021	3.0161734
0.158064	26.7660776317	245024	3.1195227
0.0627448	9.68678922845	245025	3.1083228
0.1376234	4.8702112516	245027	3.1413831
0.1439285	3.22170304786	245029	2.3320158
0.0603343	9.43966430254	245034	3.0910932
0.1822225	26.605306576	245035	3.1210756
0.0643825	9.50679073816	245036	3.0286379
0.1710999	1.24900367398	245037	3.0679168
0.1624296	2.45101868656	245048	3.1338123
0.1462001	0.980453121507	245050	3.1024303
0.1242149	5.19833269722	245055	3.1233116
0.0533307	9.28742924377	245058	3.0313759
0.1643173	26.8082783008	245060	3.0851436
0.1948277	17.0473974721	245061	3.0849717
0.0486229	9.97579364401	245062	3.0630831
0.0661431	9.3339184433	245064	3.1654586
0.1966527	16.2809635891	245067	3.1519774
0.2254711	24.0508465924	245081	2.3194682
0.1451144	5.89658791812	245088	2.2980777
0.167006	1.71611620815	245094	2.4502383
0.2015462	26.5823101599	245095	3.1963487
0.0658034	9.21640968787	245096	3.1765884
0.1640458	11.6174937998	245099	2.6529829
0.1590849	11.6355515141	245100	2.6825417
0.094685	6.73060900999	245101	2.2829334
0.1732101	17.5575321979	245106	2.5676313
0.1062674	6.497369622	245107	2.3188228
0.0651376	9.48351921854	245110	3.1693673
0.0634353	9.22534874904	245111	3.1712522
0.079531	9.24772641863	245116	3.1290326
0.112213	5.41618284543	245125	3.2161535
0.1387705	5.30573766527	245129	2.2755435
0.0356715	5.27208783058	245133	2.7258997
0.0715304	10.489946837	245134	3.1414221
0.176124	2.46485688969	245141	2.4005941
0.0871635	6.93974113914	245146	2.3280734
0.1387693	1.3780275933	245152	3.1606527
0.1453413	2.91101265032	245156	2.2969463
0.1084475	6.44139617927	245159	2.3598725
0.0961373	6.64791831514	245162	2.4090125
0.0996289	6.79411052317	245168	2.334261
0.2015784	4.7883658773	245169	2.3363265
0.1961763	8.17778140475	245175	2.7821355
0.1742484	12.6893576015	245177	2.6923166
0.1382822	2.89397394572	245183	2.3104132
0.1368182	2.95795934806	245188	2.3034495
0.1427111	5.23560329677	245191	2.3044499
0.1600279	11.465257508	245198	2.6393745
0.1471252	5.55895365646	245200	2.3096698
0.1635861	11.6614848399	245203	2.615715
0.1431854	12.8802970134	245209	2.6413496
0.0891015	6.26039374954	245212	2.290021
0.0730347	11.1748066675	245213	2.9668563
0.0796721	14.588344796	245217	2.6670402
0.1231581	15.049194541	245222	2.8584771
0.1976048	2.44901723431	245223	2.3763483
0.1443522	2.76579018273	245224	2.3241189
0.2329933	13.2316713641	245233	2.6802066
0.2056368	22.844142238	245237	2.3193401
0.1604059	11.606204667	245241	2.6602186
0.1869182	23.1428427085	245249	2.2956988
0.148423	13.3745389909	245250	2.642861
0.072838	3.67176879544	245251	2.76841
0.1579064	11.7745071461	245264	2.6194864
0.1621831	3.01159220272	245271	2.4112772
0.2233224	26.6100935385	245277	3.1550262
0.0542169	1.86522684839	245290	2.6495479
0.1414022	3.15497048721	245295	2.3288942
0.2316267	25.9833537515	245305	2.7211085
0.1414399	2.68273201761	245306	2.3587685
0.0867319	4.80389584546	245307	2.7229783
0.0744648	9.95580521324	245315	3.0092732
0.171042	7.16455755443	245318	2.5776521
0.0489639	4.40431402847	245324	2.7885387
0.1938875	7.88071812923	245328	2.7811174
0.0228331	6.06266962978	245329	2.6792642
0.1464928	12.2262748393	245333	2.6613779
0.1548611	2.67275739022	245336	2.7090154
0.2125972	26.6813705875	245339	3.1924642
0.2135751	26.6010004033	245340	3.1843588
0.1687107	11.6332759553	245344	2.6911469
0.0455819	4.29911935916	245346	2.8163488
0.2233617	27.1225542133	245348	3.1785587
0.0949526	5.25834762283	245356	2.7324629
0.19475	16.972525296	245357	3.0915063
0.0860839	9.7053023931	245363	3.064145
0.1444742	13.1167363241	245365	2.61744
0.0409304	9.6386888316	245369	3.0388855
0.1278437	13.3576255057	245372	2.5850674
0.0837627	14.8568895245	245374	2.5859937
0.1793506	13.4391120863	245379	2.7724394
0.1200094	8.96780792057	245391	2.8088247
0.0776785	4.20096532667	245397	2.8001238
0.1919887	7.63739531222	245398	2.7791803
0.0457169	4.42958777524	245405	2.7815391
0.0339537	2.10820405865	245411	2.8470549
0.1989331	7.85094210662	245412	2.8042408
0.0716635	20.6833321581	245421	1.9473598
0.1646957	17.6267993439	245422	3.1561226
0.0648536	2.07046688811	245423	2.85454
0.1735268	13.5475053789	245425	2.7284284
0.0388135	11.9720906123	245427	2.9363171
0.0863565	10.042149382	245430	3.0686085
0.1866261	26.8900478994	245431	3.122588
0.1101195	4.60024576961	245434	3.1740297
0.0520553	21.700458963	245438	3.2396972
0.0742564	10.0720240827	245440	2.9856547
0.0393717	2.15780500657	245441	2.9003397
0.1226597	10.945781221	245442	3.0707477
0.0449138	2.15314929509	245443	2.871541
0.1998023	10.1531897267	245448	3.1475823
0.0670052	9.06265244186	245449	3.1805555
0.1325141	25.1665012825	245450	2.7950506
0.1646058	26.9305660847	245452	3.1318366
0.1182588	5.17716687942	245454	3.2141559
0.0855854	20.995854401	245473	1.9581879
0.0584401	15.8501883974	245479	3.1857721
0.0604535	9.29268923278	245488	3.1648966
0.1397137	2.58521469412	245489	2.3466378
0.0599487	9.41734400466	245494	3.1648684
0.0712303	16.278223864	245500	3.1376211
0.0621647	15.6578105734	245506	3.1613455
0.0345542	12.0229280822	245516	2.9238009
0.0673073	9.77869668769	245517	3.0362178
0.0670792	16.2795310483	245521	3.1471309
0.1681226	1.66523259211	245523	3.0857351
0.0338035	11.8530678794	245524	2.9532153
0.0540954	10.2186447343	245530	3.5036134
0.1615182	1.08783145889	245539	3.1018573
0.1442956	2.74527175786	245542	2.3937501
0.0944475	6.32000217759	245548	2.4142873
0.1700603	26.7089151101	245554	3.1238242
0.0613503	10.5908922112	245557	3.1110377
0.0885888	9.39287638886	245558	3.0351487
0.1395005	1.62417470957	245569	3.0763483
0.0876434	10.1928255414	245576	3.0169976
0.1947868	16.8473296568	245591	3.1108405
0.2000307	10.2564429264	245592	3.143096
0.1137476	12.0271459321	245596	3.1395093
0.0466891	9.3390746145	245597	3.0938607
0.0912022	6.71423013205	245601	2.2578992
0.1300654	1.3759987368	245608	3.1155164
0.1116546	4.99768545694	245609	3.1058303
0.1404586	8.75934575741	245616	2.574398
0.0578898	9.699925623	245625	3.0617684
0.0729694	20.9646385491	245627	1.9776098
0.0805614	21.080673985	245635	1.9350062
0.1354181	1.34637418833	245639	3.228083
0.1912273	2.2157273871	245645	2.3841979
0.1885834	2.52061260788	245649	2.3342631
0.2092542	4.85806089467	245651	2.3658505
0.1450304	5.70997016189	245654	2.2734043
0.173198	2.34297315517	245655	2.3621922
0.168044	1.30874367809	245669	2.357579
0.110555	6.42424268478	245680	2.3622407
0.1607711	1.43716895725	245683	2.389284
0.1865754	2.33380965897	245685	2.3565701
0.1515194	13.2212418931	245688	2.5845251
0.088887	4.99091029129	245691	2.7153694
0.1626362	2.61665089586	245697	2.3767865
0.0458139	4.3924360092	245700	2.803046
0.2079512	5.26678849337	245705	2.3371753
0.1975672	2.1166953342	245711	2.328974
0.0895871	4.81392927838	245713	2.7045925
0.1643759	1.34281514043	245714	2.3519203
0.1687764	1.55970926136	245715	2.3495879
0.1609373	1.56053462654	245716	2.3909328
0.1543274	2.55213324854	245721	2.4184318
0.1626009	2.41124826643	245722	2.374126
0.1603404	2.74248398682	245726	2.4184612
0.2213777	5.1011218897	245727	2.5948386
0.1565652	2.7849666552	245732	2.345216
0.1569895	1.47944974918	245734	2.3913649
0.1900209	2.38681885268	245754	2.4142713
0.1542701	1.43476177855	245757	2.4129631
0.1959352	2.44200930759	245758	2.3673054
0.1766461	2.51025500987	245760	2.3554605
0.1873449	2.32637224697	245773	2.3783643
0.0966774	6.76715338237	245775	2.3533902
0.1584988	2.74868477859	245782	2.430321
0.187418	2.2925058518	245787	2.3425169
0.1792011	2.53543799549	245789	2.4549986
0.1833596	2.23846233664	245791	2.4450273
0.0914852	14.4690385125	245792	2.5838748
0.1539088	1.4398856334	245798	2.4449598
0.0096995	21.9767672055	245801	2.6303524
0.2039252	2.53613195396	245805	2.3508726
0.1654201	13.2164805053	245807	2.5770567
0.1681677	11.5061373597	245808	2.6598756
0.1832658	2.21540055684	245813	2.3635827
0.0640879	10.6879292515	245814	3.0968985
0.1724683	26.5981040807	245824	3.132032
0.0635154	9.65501406573	245827	3.1212198
0.2380258	13.4040933276	245831	2.6754065
0.0995286	15.0801139756	245832	2.5398942
0.1580821	11.5969455793	245834	2.6252485
0.1955835	2.31679599164	245837	2.3740771
0.1807258	2.53915440551	245840	2.4517105
0.1830182	5.11447901149	245842	2.6136702
0.2367737	30.9457204108	245851	2.6260204
0.1716512	11.7865757392	245852	2.6180183
0.2365617	13.157344622	245855	2.6381612
0.0752714	14.8813902925	245857	2.6344875
